kind,name,image_url,start_year,end_year,doors
coupe cars,Honda Civic CRX Coupe 1.6i,https://www.cars-data.com/pictures/thumbs/350px/honda/honda-civic-crx-coupe_911_1.jpg,1988,1989,3
coupe cars,Honda CR-Z 1.5 S,https://www.cars-data.com/pictures/thumbs/350px/honda/honda-cr-z_920_1.jpg,2010,2013,3
coupe cars,Honda CRX 1.6 ESi,https://www.cars-data.com/pictures/thumbs/350px/honda/honda-crx_921_1.jpg,1992,1998,2
coupe cars,Honda Legend Coupe 2.7i 24V,https://www.cars-data.com/pictures/thumbs/350px/honda/honda-legend-coupe_940_1.jpg,1988,1991,2
coupe cars,Honda Legend Coupe 3.2i V6,https://www.cars-data.com/pictures/thumbs/350px/honda/honda-legend-coupe_941_1.jpg,1991,1996,2
coupe cars,Honda NSX,https://www.cars-data.com/pictures/thumbs/350px/honda/honda-nsx_944_1.jpg,1991,1997,2
coupe cars,Honda NSX,https://www.cars-data.com/pictures/thumbs/350px/honda/honda-nsx_945_1.jpg,1997,2002,2
coupe cars,Honda NSX,https://www.cars-data.com/pictures/thumbs/350px/honda/honda-nsx_946_1.jpg,2002,2005,2
coupe cars,Honda Prelude,https://www.cars-data.com/pictures/thumbs/350px/honda/honda-prelude_948_1.jpg,1979,1982,2
coupe cars,Honda Prelude 2.0 EX,https://www.cars-data.com/pictures/thumbs/350px/honda/honda-prelude_949_1.jpg,1987,1988,2
coupe cars,Honda Prelude 2.0i,https://www.cars-data.com/pictures/thumbs/350px/honda/honda-prelude_950_1.jpg,1992,1996,2
coupe cars,Honda Prelude 2.0i,https://www.cars-data.com/pictures/thumbs/350px/honda/honda-prelude_951_1.jpg,1996,2000,2
coupe cars,Hyundai Coupe 1.6i F,https://www.cars-data.com/pictures/thumbs/350px/hyundai/hyundai-coupe_975_1.jpg,1997,1999,3
coupe cars,Hyundai Coupe 2.0i F,https://www.cars-data.com/pictures/thumbs/350px/hyundai/hyundai-coupe_976_1.jpg,1999,2001,3
coupe cars,Hyundai Coupe 2.0i F,https://www.cars-data.com/pictures/thumbs/350px/hyundai/hyundai-coupe_977_1.jpg,2001,2004,3
coupe cars,Hyundai Coupe 2.0i FX DynamicVersion,https://www.cars-data.com/pictures/thumbs/350px/hyundai/hyundai-coupe_978_1.jpg,2004,2006,3
coupe cars,Hyundai Coupe 2.0i CVVT FX DynamicVersion,https://www.cars-data.com/pictures/thumbs/350px/hyundai/hyundai-coupe_979_1.jpg,2006,2009,3
coupe cars,Hyundai Genesis Coupe 2.0T,https://www.cars-data.com/pictures/thumbs/350px/hyundai/hyundai-genesis-coupe_991_1.jpg,2010,2013,3
coupe cars,Hyundai Scoupe 1.5i GS,https://www.cars-data.com/pictures/thumbs/350px/hyundai/hyundai-scoupe_1035_1.jpg,1990,1992,2
coupe cars,Hyundai Scoupe 1.5i,https://www.cars-data.com/pictures/thumbs/350px/hyundai/hyundai-scoupe_1036_1.jpg,1992,1996,2
coupe cars,Infiniti G37 Coupe,https://www.cars-data.com/pictures/thumbs/350px/infiniti/infiniti-g-coupe_1055_1.jpg,2008,2011,2
coupe cars,Jaguar XJS 3.6,https://www.cars-data.com/pictures/thumbs/350px/jaguar/jaguar-xjs_1075_1.jpg,1985,1987,2
coupe cars,Jaguar XK8,https://www.cars-data.com/pictures/thumbs/350px/jaguar/jaguar-xk_1078_1.jpg,1996,2002,2
coupe cars,Jaguar XK8,https://www.cars-data.com/pictures/thumbs/350px/jaguar/jaguar-xk_1079_1.jpg,2002,2006,2
coupe cars,Jaguar XK 3.5,https://www.cars-data.com/pictures/thumbs/350px/jaguar/jaguar-xk_1080_1.jpg,2007,2009,2
coupe cars,Jaguar XK 5.0 V8,https://www.cars-data.com/pictures/thumbs/350px/jaguar/jaguar-xk_1081_1.jpg,2009,2011,2
coupe cars,Jaguar XK Coupe 5.0 V8,https://www.cars-data.com/pictures/thumbs/350px/jaguar/jaguar-xk-coupe_1082_1.jpg,2011,2015,2
coupe cars,Lamborghini Aventador LP700-4,https://www.cars-data.com/pictures/thumbs/350px/lamborghini/lamborghini-aventador_1186_1.jpg,2011,2017,2
coupe cars,Lamborghini Gallardo,https://www.cars-data.com/pictures/thumbs/350px/lamborghini/lamborghini-gallardo_1187_1.jpg,2003,2006,2
coupe cars,Lamborghini Murcielago,https://www.cars-data.com/pictures/thumbs/350px/lamborghini/lamborghini-murcielago_1189_1.jpg,2001,2006,2
coupe cars,Lamborghini Murcielago LP640,https://www.cars-data.com/pictures/thumbs/350px/lamborghini/lamborghini-murcielago_1190_1.jpg,2006,2011,2
coupe cars,Lancia Kappa Coupe 2.4 20v,https://www.cars-data.com/pictures/thumbs/350px/lancia/lancia-kappa-coupe_1211_1.jpg,1997,2000,2
coupe cars,Lotus Esprit GT3,https://www.cars-data.com/pictures/thumbs/350px/lotus/lotus-esprit_1301_1.jpg,1997,2000,2
coupe cars,Lotus Europa S,https://www.cars-data.com/pictures/thumbs/350px/lotus/lotus-europa_1302_1.jpg,2006,2011,2
coupe cars,Lotus Evora 2+0,https://www.cars-data.com/pictures/thumbs/350px/lotus/lotus-evora_1303_1.jpg,2009,present,2
coupe cars,Lotus Exige,https://www.cars-data.com/pictures/thumbs/350px/lotus/lotus-exige_1304_1.jpg,2000,2003,2
coupe cars,Lotus Exige,https://www.cars-data.com/pictures/thumbs/350px/lotus/lotus-exige_1305_1.jpg,2004,2008,2
coupe cars,Maserati GranTurismo,https://www.cars-data.com/pictures/thumbs/350px/maserati/maserati-granturismo_1307_1.jpg,2007,2018,2
coupe cars,Mazda 121 Coupe,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-121_1319_1.jpg,1979,1981,2
coupe cars,Mazda 323 Coupe 1.5i LX,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-323-coupe_1373_1.jpg,1997,1998,3
coupe cars,Mazda 626 Coupe 1.6 LX,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-626-coupe_1408_1.jpg,1983,1985,2
coupe cars,Mazda 626 Coupe 1.6 LX,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-626-coupe_1409_1.jpg,1985,1987,2
coupe cars,Mazda 626 Coupe 2.0i GLX,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-626-coupe_1410_1.jpg,1989,1993,2
coupe cars,Mazda 626 Hardtop 1.6 DX,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-626-hardtop_1411_1.jpg,1980,1983,2
coupe cars,Mazda MX-3 1.6i,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-mx-3_1422_1.jpg,1991,1994,3
coupe cars,Mazda MX-6 2.0i,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-mx-6_1431_1.jpg,1991,1995,2
coupe cars,Mazda RX-7 DX,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-rx-7_1434_1.jpg,1981,1984,3
coupe cars,Mazda RX-7,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-rx-7_1435_1.jpg,1986,1990,3
coupe cars,Mazda RX-7 Twin Turbo,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-rx-7_1436_1.jpg,1992,1996,3
coupe cars,Mazda RX-8 Renesis,https://www.cars-data.com/pictures/thumbs/350px/mazda/mazda-rx-8_1438_1.jpg,2003,2008,4
coupe cars,Mercedes-Benz 230 CE,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-200-series-coupe_1450_1.jpg,1980,1986,2
coupe cars,Mercedes-Benz 230 CE,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-200-series-coupe_1451_1.jpg,1987,1988,2
coupe cars,Mercedes-Benz 220 CE,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-200-series-coupe_1452_1.jpg,1992,1993,2
coupe cars,Mercedes-Benz C 180 BlueEFFICIENCY Coupe,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-c-class-coupe_1478_1.jpg,2011,2012,2
coupe cars,Mercedes-Benz C 160 Sportcoupe,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-c-class-sportcoupe_1479_1.jpg,2005,2007,3
coupe cars,Mercedes-Benz C 180 Sports Coupe,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-c-class-sports-coupe_1480_1.jpg,2001,2002,3
coupe cars,Mercedes-Benz CL 420 Classic,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-cl_1481_1.jpg,1996,1999,2
coupe cars,Mercedes-Benz CL 500,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-cl_1482_1.jpg,1999,2002,2
coupe cars,Mercedes-Benz CL 500,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-cl_1483_1.jpg,2002,2004,2
coupe cars,Mercedes-Benz CL 500,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-cl_1484_1.jpg,2006,2010,2
coupe cars,Mercedes-Benz CL 500,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-cl_1485_1.jpg,2010,2014,2
coupe cars,Mercedes-Benz CLC 160 BlueEFFICIENCY,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-clc_1486_1.jpg,2009,2011,3
coupe cars,Mercedes-Benz CLK 200 Sport,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-clk_1487_1.jpg,1997,1999,2
coupe cars,Mercedes-Benz CLK 200 Avantgarde,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-clk_1488_1.jpg,1999,2000,2
coupe cars,Mercedes-Benz CLK 200 Kompressor Avantgarde,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-clk_1489_1.jpg,2002,2005,2
coupe cars,Mercedes-Benz CLK 200 Kompressor Elegance,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-clk_1490_1.jpg,2005,2006,2
coupe cars,Mercedes-Benz E 200 Coupe,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-e-class-coupe_1511_1.jpg,1994,1996,2
coupe cars,Mercedes-Benz E 200 CGI BlueEFFICIENCY Coupe,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-e-class-coupe_1512_1.jpg,2010,2011,2
coupe cars,Mercedes-Benz 380 SEC,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-s-class-coupe_1547_1.jpg,1982,1985,2
coupe cars,Mercedes-Benz 420 SEC,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-s-class-coupe_1548_1.jpg,1985,1987,2
coupe cars,Mercedes-Benz 500 SEC,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-s-class-coupe_1549_1.jpg,1993,1993,2
coupe cars,Mercedes-Benz SLS AMG,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-sls-amg_1565_1.jpg,2010,2014,2
coupe cars,Mini Coupe Cooper,https://www.cars-data.com/pictures/thumbs/350px/mini/mini-coupe_1594_1.jpg,2011,2015,3
coupe cars,Mitsubishi Eclipse 2.0 GSi 16V,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-eclipse_1622_1.jpg,1992,1996,3
coupe cars,Mitsubishi Eclipse 2.0 DOHC,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-eclipse_1623_1.jpg,1996,1999,3
coupe cars,Nissan 100 NX 1.6 SLX,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-100-nx_1687_1.jpg,1991,1993,3
coupe cars,Nissan 200 SX Turbo,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-200-sx_1688_1.jpg,1994,1997,2
coupe cars,Nissan 200 SX Turbo,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-200-sx_1689_1.jpg,1997,2000,2
coupe cars,Nissan 200 SX,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-200-sx_1690_1.jpg,1989,1994,3
coupe cars,Nissan 300 ZX 2+2,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-300-zx_1691_1.jpg,1984,1987,3
coupe cars,Nissan 300 ZX 2+2,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-300-zx_1692_1.jpg,1987,1990,3
coupe cars,Nissan 300 ZX Twin Turbo,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-300-zx_1693_1.jpg,1990,1996,3
coupe cars,Nissan 350Z,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-350z-coupe_1694_1.jpg,2003,2006,3
coupe cars,Nissan 350Z,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-350z-coupe_1695_1.jpg,2006,2007,3
coupe cars,Nissan 370Z,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-370z_1698_1.jpg,2009,2010,3
coupe cars,Nissan GT-R Base,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-gt-r_1716_1.jpg,2009,2010,3
coupe cars,Nissan Sunny Coupe 1.5 GL,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-sunny-coupe_1803_1.jpg,1982,1986,3
coupe cars,Nissan Sunny Coupe 1.6 SLX,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-sunny-coupe_1804_1.jpg,1986,1989,3
coupe cars,Opel Astra Coupe 1.8i-16V,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-astra-coupe_1843_1.jpg,2000,2000,2
coupe cars,Opel Astra GTC 1.4 Enjoy,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-astra-gtc_1844_1.jpg,2005,2006,3
coupe cars,Opel Astra GTC 1.4 Temptation,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-astra-gtc_1845_1.jpg,2007,2009,3
coupe cars,Opel Calibra 2.0i,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-calibra_1851_1.jpg,1990,1996,3
coupe cars,Opel Tigra 1.4i-16V,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-tigra_1924_1.jpg,1995,2000,3
coupe cars,Peugeot 406 Coupe 2.0-16V,https://www.cars-data.com/pictures/thumbs/350px/peugeot/peugeot-406-coupe_2032_1.jpg,1997,1999,2
coupe cars,Peugeot 406 Coupe 2.0-16V,https://www.cars-data.com/pictures/thumbs/350px/peugeot/peugeot-406-coupe_2033_1.jpg,1999,2002,2
coupe cars,Peugeot 406 Coupe 2.0-16V,https://www.cars-data.com/pictures/thumbs/350px/peugeot/peugeot-406-coupe_2034_1.jpg,2003,2004,2
coupe cars,Peugeot 407 Coupe Reference 2.2-16V,https://www.cars-data.com/pictures/thumbs/350px/peugeot/peugeot-407-coupe_2039_1.jpg,2005,2008,2
coupe cars,Peugeot 407 Coupe ST 2.2,https://www.cars-data.com/pictures/thumbs/350px/peugeot/peugeot-407-coupe_2040_1.jpg,2008,2009,2
coupe cars,Peugeot RCZ 1.6 THP 155,https://www.cars-data.com/pictures/thumbs/350px/peugeot/peugeot-rcz_2058_1.jpg,2010,2013,2
coupe cars,Porsche 911 Coupe SC,https://www.cars-data.com/pictures/thumbs/350px/porsche/porsche-911_2059_1.jpg,1977,1984,2
coupe cars,Porsche 911 Carrera Coupe,https://www.cars-data.com/pictures/thumbs/350px/porsche/porsche-911-coupe_2060_1.jpg,1984,1989,2
coupe cars,Porsche 911 Carrera 2 Coupe,https://www.cars-data.com/pictures/thumbs/350px/porsche/porsche-911-coupe_2061_1.jpg,1989,1993,2
coupe cars,Porsche 911 Carrera Coupe,https://www.cars-data.com/pictures/thumbs/350px/porsche/porsche-911-coupe_2062_1.jpg,1993,1995,2
coupe cars,Porsche 911 Carrera Coupe,https://www.cars-data.com/pictures/thumbs/350px/porsche/porsche-911-coupe_2063_1.jpg,1997,2001,2
coupe cars,Porsche 911 Carrera Coupe,https://www.cars-data.com/pictures/thumbs/350px/porsche/porsche-911-coupe_2064_1.jpg,2001,2004,2
coupe cars,Porsche 911 Carrera Coupe,https://www.cars-data.com/pictures/thumbs/350px/porsche/porsche-911-coupe_2065_1.jpg,2004,2008,2
coupe cars,Porsche 911 Carrera Coupe,https://www.cars-data.com/pictures/thumbs/350px/porsche/porsche-911-coupe_2066_1.jpg,2008,2011,2
coupe cars,Porsche 911 Carrera Coupe,https://www.cars-data.com/pictures/thumbs/350px/porsche/porsche-911-coupe_2067_1.jpg,2011,2015,2
coupe cars,Porsche 911 Carrera Targa,https://www.cars-data.com/pictures/thumbs/350px/porsche/porsche-911-targa_2068_1.jpg,1984,1989,2
coupe cars,Porsche 911 Carrera 2 Targa,https://www.cars-data.com/pictures/thumbs/350px/porsche/porsche-911-targa_2069_1.jpg,1989,1993,2
coupe cars,Porsche 911 Carrera Targa,https://www.cars-data.com/pictures/thumbs/350px/porsche/porsche-911-targa_2070_1.jpg,1995,1997,2
coupe cars,Porsche 911 Carrera Targa,https://www.cars-data.com/pictures/thumbs/350px/porsche/porsche-911-targa_2071_1.jpg,2001,2005,2
coupe cars,Porsche Cayman,https://www.cars-data.com/pictures/thumbs/350px/porsche/porsche-cayman_2089_1.jpg,2006,2009,3
coupe cars,Porsche Cayman,https://www.cars-data.com/pictures/thumbs/350px/porsche/porsche-cayman_2090_1.jpg,2009,2013,3
coupe cars,Renault Laguna Coupe 2.0 16V T 170 Dynamique,https://www.cars-data.com/pictures/thumbs/350px/renault/renault-laguna-coupe_2172_1.jpg,2008,2011,3
coupe cars,Renault Laguna Coupe 2.0 16V T 170,https://www.cars-data.com/pictures/thumbs/350px/renault/renault-laguna-coupe_2173_1.jpg,2012,2013,3
coupe cars,Renault Megane Coupe 1.6e,https://www.cars-data.com/pictures/thumbs/350px/renault/renault-megane-coupe_2195_1.jpg,1996,1999,2
coupe cars,Renault Megane Coupe 1.4 16V Si,https://www.cars-data.com/pictures/thumbs/350px/renault/renault-megane-coupe_2196_1.jpg,2000,2000,2
coupe cars,Renault Megane Coupe 1.4 16V Expression,https://www.cars-data.com/pictures/thumbs/350px/renault/renault-megane-coupe_2197_1.jpg,2000,2002,2
coupe cars,Renault Megane Coupe 1.6 16V 110 Expression,https://www.cars-data.com/pictures/thumbs/350px/renault/renault-megane-coupe_2198_1.jpg,2009,2012,3
coupe cars,Renault Megane Coupe TCe 115 Energy Expression,https://www.cars-data.com/pictures/thumbs/350px/renault/renault-megane-coupe_2199_1.jpg,2012,2013,3
coupe cars,Rolls-Royce Phantom Coupe,https://www.cars-data.com/pictures/thumbs/350px/rolls-royce/rolls-royce-phantom-coupe_2239_1.jpg,2010,2013,2
coupe cars,Rolls-Royce Phantom Drophead Coupe,https://www.cars-data.com/pictures/thumbs/350px/rolls-royce/rolls-royce-phantom-drophead-coupe_2240_1.jpg,2009,2013,2
coupe cars,Rover 216 Coupe,https://www.cars-data.com/pictures/thumbs/350px/rover/rover-200-series-coupe_2251_1.jpg,1993,1994,3
coupe cars,Rover 827 Coupe,https://www.cars-data.com/pictures/thumbs/350px/rover/rover-800-series-coupe_2274_1.jpg,1993,1995,2
coupe cars,Saab 9-3 Coupe 2.0,https://www.cars-data.com/pictures/thumbs/350px/saab/saab-9-3-coupe_2289_1.jpg,1998,2000,3
coupe cars,Saab 900 2.0i Coupe,https://www.cars-data.com/pictures/thumbs/350px/saab/saab-900-coupe_2310_1.jpg,1995,1998,3
coupe cars,Seat Cordoba 2-drs 1.6 100hp Sport,https://www.cars-data.com/pictures/thumbs/350px/seat/seat-cordoba-2-drs_2335_1.jpg,1999,2003,2
coupe cars,Seat Cordoba SX 1.6i,https://www.cars-data.com/pictures/thumbs/350px/seat/seat-cordoba-sx_2336_1.jpg,1997,1997,2
coupe cars,Subaru BRZ Sport,https://www.cars-data.com/pictures/thumbs/350px/subaru/subaru-brz_2432_1.jpg,2012,2015,2
coupe cars,Subaru SVX,https://www.cars-data.com/pictures/thumbs/350px/subaru/subaru-svx_2485_1.jpg,1992,1997,3
coupe cars,Toyota Celica Coupe 1600 LT,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-celica-coupe_2635_1.jpg,1980,1981,2
coupe cars,Toyota Celica Coupe 1.6 ST,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-celica-coupe_2636_1.jpg,1981,1983,2
coupe cars,Toyota Celica Coupe 1.6 ST,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-celica-coupe_2637_1.jpg,1983,1985,2
coupe cars,Toyota Celica 1.6 ST,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-celica-coupe_2638_1.jpg,1985,1990,2
coupe cars,Toyota Celica 1.6 STi,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-celica_2639_1.jpg,1990,1994,3
coupe cars,Toyota Celica 1.8i,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-celica_2640_1.jpg,1994,1999,3
coupe cars,Toyota Celica 1.8 VVT-i,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-celica_2641_1.jpg,1999,2002,3
coupe cars,Toyota Celica 1.8 VVT-i,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-celica_2642_1.jpg,2002,2005,3
coupe cars,Toyota Celica Liftback 2000 ST,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-celica-liftback_2643_1.jpg,1980,1981,3
coupe cars,Toyota Celica Liftback 2.0 XT,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-celica-liftback_2644_1.jpg,1981,1983,3
coupe cars,Toyota Celica Liftback 1.6 GTSi,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-celica-liftback_2645_1.jpg,1983,1985,3
coupe cars,Toyota Celica 1.6 ST,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-celica-liftback_2646_1.jpg,1985,1990,3
coupe cars,Toyota Corolla Coupe 1.6i GT,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-corolla-coupe_2693_1.jpg,1983,1987,2
coupe cars,Toyota Corolla Coupe 1.3 DX,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-corolla-coupe_2694_1.jpg,1982,1983,3
coupe cars,Toyota GT86 2.0 D-4S Base,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-gt86_2702_1.jpg,2012,2014,2
coupe cars,Toyota MR2 1.6,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-mr2_2719_1.jpg,1985,1988,2
coupe cars,Toyota MR2 2.0 GT-i,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-mr2_2720_1.jpg,1990,1994,2
coupe cars,Toyota Paseo 1.5i,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-paseo_2723_1.jpg,1996,1997,2
coupe cars,Volkswagen Corrado 2.0i,https://www.cars-data.com/pictures/thumbs/350px/volkswagen/volkswagen-corrado_2775_1.jpg,1993,1995,3
coupe cars,Volkswagen Scirocco 1.3 CL,https://www.cars-data.com/pictures/thumbs/350px/volkswagen/volkswagen-scirocco_2875_1.jpg,1981,1984,3
coupe cars,Volkswagen Scirocco 1.4 TSI 122hp,https://www.cars-data.com/pictures/thumbs/350px/volkswagen/volkswagen-scirocco_2876_1.jpg,2008,2009,3
coupe cars,Volvo 480 ES,https://www.cars-data.com/pictures/thumbs/350px/volvo/volvo-480_2911_1.jpg,1986,1988,3
coupe cars,Volvo 780,https://www.cars-data.com/pictures/thumbs/350px/volvo/volvo-780_2920_1.jpg,1986,1988,2
coupe cars,Volvo C30 1.6,https://www.cars-data.com/pictures/thumbs/350px/volvo/volvo-c30_2933_1.jpg,2006,2009,3
coupe cars,Volvo C30 1.6 Advantage,https://www.cars-data.com/pictures/thumbs/350px/volvo/volvo-c30_2934_1.jpg,2010,2010,3
